agency_name,url,portal,csv,pdf,other
Lancaster KY PD,https://transparency.flocksafety.com/lancaster-ky-pd,0,0,0,0
Lancaster NY PD,https://transparency.flocksafety.com/lancaster-ny-pd,0,0,0,0
Lancaster OH PD,https://transparency.flocksafety.com/lancaster-oh-pd,0,0,0,0
Lancaster SC PD,https://transparency.flocksafety.com/lancaster-sc-pd,0,0,0,0
Lancaster TX PD,https://transparency.flocksafety.com/lancaster-tx-pd,0,0,0,0
Lander University SC PD,https://transparency.flocksafety.com/lander-university-sc-pd,1,0,0,1
Langley VA Air Force Base [Federal],https://transparency.flocksafety.com/langley-va-air-force-base-[federal],0,0,0,0
Lansing IL PD,https://transparency.flocksafety.com/lansing-il-pd,0,0,0,0
Lansing MI PD,https://transparency.flocksafety.com/lansing-mi-pd,0,0,0,0
Lantana FL PD,https://transparency.flocksafety.com/lantana-fl-pd,0,0,0,0
Lapeer City MI PD,https://transparency.flocksafety.com/lapeer-city-mi-pd,0,0,0,0
Lapel IN PD,https://transparency.flocksafety.com/lapel-in-pd,0,0,0,0
Laporte County IN SO,https://transparency.flocksafety.com/laporte-county-in-so,0,0,0,0
Laporte IN PD,https://transparency.flocksafety.com/laporte-in-pd,0,0,0,0
Largo FL PD,https://transparency.flocksafety.com/largo-fl-pd,1,0,0,1
Larimer County CO SO,https://transparency.flocksafety.com/larimer-county-co-so,0,0,0,0
Las Cruces NM PD,https://transparency.flocksafety.com/las-cruces-nm-pd,0,0,0,0
Las Vegas Metro NV PD,https://transparency.flocksafety.com/las-vegas-metro-nv-pd,0,0,0,0
Las Vegas NM PD,https://transparency.flocksafety.com/las-vegas-nm-pd,0,0,0,0
Lasalle IL PD,https://transparency.flocksafety.com/lasalle-il-pd,0,0,0,0
Lassen County SO (CA),https://transparency.flocksafety.com/lassen-county-so-(ca),0,0,0,0
Lathrop CA PD,https://transparency.flocksafety.com/lathrop-ca-pd,0,0,0,0
Lathrup Village MI PD,https://transparency.flocksafety.com/lathrup-village-mi-pd,0,0,0,0
Lauderdale County AL SO,https://transparency.flocksafety.com/lauderdale-county-al-so,0,0,0,0
Lauderdale County MS SO,https://transparency.flocksafety.com/lauderdale-county-ms-so,0,0,0,0
Lauderdale County TN SO,https://transparency.flocksafety.com/lauderdale-county-tn-so,0,0,0,0
Laurel DE PD,https://transparency.flocksafety.com/laurel-de-pd,0,0,0,0
Laurens County GA SO,https://transparency.flocksafety.com/laurens-county-ga-so,0,0,0,0
Laurens County SC SO,https://transparency.flocksafety.com/laurens-county-sc-so,0,0,0,0
Laurens SC PD,https://transparency.flocksafety.com/laurens-sc-pd,0,0,0,0
Lavon TX PD,https://transparency.flocksafety.com/lavon-tx-pd,0,0,0,0
Lavonia GA PD,https://transparency.flocksafety.com/lavonia-ga-pd,0,0,0,0
Lawrence County AL SO,https://transparency.flocksafety.com/lawrence-county-al-so,0,0,0,0
Lawrence County IL SO,https://transparency.flocksafety.com/lawrence-county-il-so,0,0,0,0
Lawrence County IN SO,https://transparency.flocksafety.com/lawrence-county-in-so,0,0,0,0
Lawrence County TN SO,https://transparency.flocksafety.com/lawrence-county-tn-so,0,0,0,0
Lawrence District Attorney PA,https://transparency.flocksafety.com/lawrence-district-attorney-pa,0,0,0,0
Lawrence IN PD,https://transparency.flocksafety.com/lawrence-in-pd,0,0,0,0
Lawrence MA PD,https://transparency.flocksafety.com/lawrence-ma-pd,0,0,0,0
Lawrenceburg KY PD,https://transparency.flocksafety.com/lawrenceburg-ky-pd,0,0,0,0
Lawrenceville GA PD,https://transparency.flocksafety.com/lawrenceville-ga-pd,0,0,0,0
Lawrenceville VA PD,https://transparency.flocksafety.com/lawrenceville-va-pd,0,0,0,0
Lawtey FL PD,https://transparency.flocksafety.com/lawtey-fl-pd,0,0,0,0
Lawton OK PD,https://transparency.flocksafety.com/lawton-ok-pd,1,0,0,0
LeRoy IL PD,https://transparency.flocksafety.com/leroy-il-pd,0,0,0,0
LeRoy Village NY PD,https://transparency.flocksafety.com/leroy-village-ny-pd,0,0,0,0
Lea County NM SO,https://transparency.flocksafety.com/lea-county-nm-so,0,0,0,0
Leadington MO PD,https://transparency.flocksafety.com/leadington-mo-pd,0,0,0,0
League City TX PD,https://transparency.flocksafety.com/league-city-tx-pd,0,0,0,0
Leake County MS SO,https://transparency.flocksafety.com/leake-county-ms-so,0,0,0,0
Leander TX PD,https://transparency.flocksafety.com/leander-tx-pd,0,0,0,0
Leavenworth IN PD,https://transparency.flocksafety.com/leavenworth-in-pd,0,0,0,0
Leavenworth KS PD,https://transparency.flocksafety.com/leavenworth-ks-pd,1,0,0,0
Leawood KS PD,https://transparency.flocksafety.com/leawood-ks-pd,0,0,0,0
Lebanon IN PD,https://transparency.flocksafety.com/lebanon-in-pd,0,0,0,0
Lebanon OH PD,https://transparency.flocksafety.com/lebanon-oh-pd,1,0,0,1
Lebanon TN PD,https://transparency.flocksafety.com/lebanon-tn-pd,0,0,0,0
Lee County AL SO,https://transparency.flocksafety.com/lee-county-al-so,0,0,0,0
Lee County GA SO,https://transparency.flocksafety.com/lee-county-ga-so,0,0,0,0
Lee County IA SO,https://transparency.flocksafety.com/lee-county-ia-so,0,0,0,0
Lee County IL SO,https://transparency.flocksafety.com/lee-county-il-so,0,0,0,0
Lee County SC SO,https://transparency.flocksafety.com/lee-county-sc-so,0,0,0,0
Lee County TX SO,https://transparency.flocksafety.com/lee-county-tx-so,0,0,0,0
Lee's Summit MO PD,https://transparency.flocksafety.com/lees-summit-mo-pd,1,0,0,0
Leeds AL PD,https://transparency.flocksafety.com/leeds-al-pd,0,0,0,0
Leesburg AL PD,https://transparency.flocksafety.com/leesburg-al-pd,0,0,0,0
Leesburg FL PD,https://transparency.flocksafety.com/leesburg-fl-pd,0,0,0,0
Leesburg GA PD,https://transparency.flocksafety.com/leesburg-ga-pd,0,0,0,0
Leesburg VA PD,https://transparency.flocksafety.com/leesburg-va-pd,0,0,0,0
Lehighton PA PD,https://transparency.flocksafety.com/lehighton-pa-pd,0,0,0,0
Leitchfield KY PD,https://transparency.flocksafety.com/leitchfield-ky-pd,1,0,0,0
Lemont IL PD,https://transparency.flocksafety.com/lemont-il-pd,0,0,0,0
Lena IL PD,https://transparency.flocksafety.com/lena-il-pd,0,0,0,0
Lenawee County MI SO,https://transparency.flocksafety.com/lenawee-county-mi-so,0,0,0,0
Lenoir City TN PD,https://transparency.flocksafety.com/lenoir-city-tn-pd,0,0,0,0
Lenoir County NC SO,https://transparency.flocksafety.com/lenoir-county-nc-so,0,0,0,0
Lenox GA PD,https://transparency.flocksafety.com/lenox-ga-pd,0,0,0,0
Leon County District Attorney - TX,https://transparency.flocksafety.com/leon-county-district-attorney---tx,0,0,0,0
Leon County FL SO,https://transparency.flocksafety.com/leon-county-fl-so,0,0,0,0
Levy County FL SO,https://transparency.flocksafety.com/levy-county-fl-so,0,0,0,0
Lewis County TN SO,https://transparency.flocksafety.com/lewis-county-tn-so,0,0,0,0
Lewis University IL PD,https://transparency.flocksafety.com/lewis-university-il-pd,0,0,0,0
Lewisboro Town NY PD,https://transparency.flocksafety.com/lewisboro-town-ny-pd,0,0,0,0
Lewiston ID PD,https://transparency.flocksafety.com/lewiston-id-pd,0,0,0,0
Lewiston NY PD,https://transparency.flocksafety.com/lewiston-ny-pd,0,0,0,0
Lewisville TX PD,https://transparency.flocksafety.com/lewisville-tx-pd,0,0,0,0
Lexington IL PD,https://transparency.flocksafety.com/lexington-il-pd,0,0,0,0
Lexington KY PD,https://transparency.flocksafety.com/lexington-ky-pd,0,0,0,0
Lexington Medical Center SC PD,https://transparency.flocksafety.com/lexington-medical-center-sc-pd,0,0,0,0
Lexington NC PD,https://transparency.flocksafety.com/lexington-nc-pd,0,0,0,0
Lexington NE PD,https://transparency.flocksafety.com/lexington-ne-pd,0,0,0,0
Lexington OH PD,https://transparency.flocksafety.com/lexington-oh-pd,0,0,0,0
Lexington SC PD,https://transparency.flocksafety.com/lexington-sc-pd,1,0,0,1
Lexington TN PD,https://transparency.flocksafety.com/lexington-tn-pd,0,0,0,0
Liberty County FL SO,https://transparency.flocksafety.com/liberty-county-fl-so,0,0,0,0
Liberty County GA SO,https://transparency.flocksafety.com/liberty-county-ga-so,0,0,0,0
Liberty Hill TX PD,https://transparency.flocksafety.com/liberty-hill-tx-pd,0,0,0,0
Liberty IN PD,https://transparency.flocksafety.com/liberty-in-pd,0,0,0,0
Liberty Lake WA PD,https://transparency.flocksafety.com/liberty-lake-wa-pd,0,0,0,0
Liberty MO PD,https://transparency.flocksafety.com/liberty-mo-pd,0,0,0,0
Liberty Township OH PD,https://transparency.flocksafety.com/liberty-township-oh-pd,0,0,0,0
Liberty Village NY PD,https://transparency.flocksafety.com/liberty-village-ny-pd,0,0,0,0
Libertyville IL PD,https://transparency.flocksafety.com/libertyville-il-pd,0,0,0,0
Licking County OH SO,https://transparency.flocksafety.com/licking-county-oh-so,0,0,0,0
Ligonier IN PD,https://transparency.flocksafety.com/ligonier-in-pd,0,0,0,0
Lilburn GA PD,https://transparency.flocksafety.com/lilburn-ga-pd,0,0,0,0
Lillington NC PD,https://transparency.flocksafety.com/lillington-nc-pd,0,0,0,0
Lima OH PD,https://transparency.flocksafety.com/lima-oh-pd,0,0,0,0
Lincoln AL PD,https://transparency.flocksafety.com/lincoln-al-pd,0,0,0,0
Lincoln CA PD,https://transparency.flocksafety.com/lincoln-ca-pd,1,0,1,0
Lincoln City OR PD,https://transparency.flocksafety.com/lincoln-city-or-pd,0,0,0,0
Lincoln County CO SO,https://transparency.flocksafety.com/lincoln-county-co-so,0,0,0,0
Lincoln County KY SO,https://transparency.flocksafety.com/lincoln-county-ky-so,0,0,0,0
Lincoln County NC SO,https://transparency.flocksafety.com/lincoln-county-nc-so,0,0,0,0
Lincoln County SO NE,https://transparency.flocksafety.com/lincoln-county-so-ne,1,0,0,0
Lincoln County SO PD,https://transparency.flocksafety.com/lincoln-county-so-pd,0,0,0,0
Lincoln County WA SO,https://transparency.flocksafety.com/lincoln-county-wa-so,0,0,0,0
Lincoln Land Community College IL PD,https://transparency.flocksafety.com/lincoln-land-community-college-il-pd,0,0,0,0
Lincoln NE PD,https://transparency.flocksafety.com/lincoln-ne-pd,0,0,0,0
Lincoln Parish LA SO,https://transparency.flocksafety.com/lincoln-parish-la-so,0,0,0,0
Lincoln Park MI PD,https://transparency.flocksafety.com/lincoln-park-mi-pd,0,0,0,0
Lincoln RI PD,https://transparency.flocksafety.com/lincoln-ri-pd,0,0,0,0
Lincoln Township PD MI,https://transparency.flocksafety.com/lincoln-township-pd-mi,0,0,0,0
Lincoln University PD MO,https://transparency.flocksafety.com/lincoln-university-pd-mo,0,0,0,0
Lincolnshire IL PD,https://transparency.flocksafety.com/lincolnshire-il-pd,0,0,0,0
Lincolnwood IL PD,https://transparency.flocksafety.com/lincolnwood-il-pd,0,0,0,0
Lindale TX PD,https://transparency.flocksafety.com/lindale-tx-pd,0,0,0,0
Linden IN PD,https://transparency.flocksafety.com/linden-in-pd,0,0,0,0
Linden NJ PD,https://transparency.flocksafety.com/linden-nj-pd,0,0,0,0
Lindenhurst PD (IL),https://transparency.flocksafety.com/lindenhurst-pd-(il),0,0,0,0
Lindsay Public Safety Department CA,https://transparency.flocksafety.com/lindsay-public-safety-department-ca,0,0,0,0
Lindsay TX PD,https://transparency.flocksafety.com/lindsay-tx-pd,0,0,0,0
Lindsborg KS PD,https://transparency.flocksafety.com/lindsborg-ks-pd,0,0,0,0
Lineville AL PD,https://transparency.flocksafety.com/lineville-al-pd,0,0,0,0
Linn County IA SO,https://transparency.flocksafety.com/linn-county-ia-so,0,0,0,0
Lisle IL PD,https://transparency.flocksafety.com/lisle-il-pd,0,0,0,0
Lithonia GA PD,https://transparency.flocksafety.com/lithonia-ga-pd,0,0,0,0
Lithopolis OH PD,https://transparency.flocksafety.com/lithopolis-oh-pd,0,0,0,0
Little Elm TX PD,https://transparency.flocksafety.com/little-elm-tx-pd,0,0,0,0
Little Flock AR PD,https://transparency.flocksafety.com/little-flock-ar-pd,0,0,0,0
Little Rock AR PD,https://transparency.flocksafety.com/little-rock-ar-pd,0,0,0,0
Little Silver NJ PD,https://transparency.flocksafety.com/little-silver-nj-pd,0,0,0,0
Littleton CO PD,https://transparency.flocksafety.com/littleton-co-pd,0,0,0,0
Live Oak FL PD,https://transparency.flocksafety.com/live-oak-fl-pd,0,0,0,0
Live Oak TX PD,https://transparency.flocksafety.com/live-oak-tx-pd,0,0,0,0
Livermore CA PD,https://transparency.flocksafety.com/livermore-ca-pd,0,0,0,0
Livingston AL PD,https://transparency.flocksafety.com/livingston-al-pd,0,0,0,0
Livingston CA PD,https://transparency.flocksafety.com/livingston-ca-pd,0,0,0,0
Livingston County IL SO,https://transparency.flocksafety.com/livingston-county-il-so,0,0,0,0
Livingston IL PD,https://transparency.flocksafety.com/livingston-il-pd,0,0,0,0
Livingston Parish County LA SO,https://transparency.flocksafety.com/livingston-parish-county-la-so,0,0,0,0
Livingston TX PD,https://transparency.flocksafety.com/livingston-tx-pd,0,0,0,0
Lizton IN PD,https://transparency.flocksafety.com/lizton-in-pd,0,0,0,0
Llano TX PD,https://transparency.flocksafety.com/llano-tx-pd,0,0,0,0
Lochbuie CO PD,https://transparency.flocksafety.com/lochbuie-co-pd,0,0,0,0
Lockland OH PD,https://transparency.flocksafety.com/lockland-oh-pd,0,0,0,0
Lockney TX PD,https://transparency.flocksafety.com/lockney-tx-pd,0,0,0,0
Lockport IL PD,https://transparency.flocksafety.com/lockport-il-pd,0,0,0,0
Lockport NY PD,https://transparency.flocksafety.com/lockport-ny-pd,0,0,0,0
Locust Fork AL PD,https://transparency.flocksafety.com/locust-fork-al-pd,0,0,0,0
Locust Grove GA PD,https://transparency.flocksafety.com/locust-grove-ga-pd,0,0,0,0
Locust Grove OK PD,https://transparency.flocksafety.com/locust-grove-ok-pd,0,0,0,0
Lodi CA PD,https://transparency.flocksafety.com/lodi-ca-pd,1,0,0,0
Lodi OH PD,https://transparency.flocksafety.com/lodi-oh-pd,0,0,0,0
Lodi WI PD,https://transparency.flocksafety.com/lodi-wi-pd,0,0,0,0
Logan County KY SO,https://transparency.flocksafety.com/logan-county-ky-so,0,0,0,0
Logan County NE SO,https://transparency.flocksafety.com/logan-county-ne-so,0,0,0,0
Logan County OK SO,https://transparency.flocksafety.com/logan-county-ok-so,0,0,0,0
Logansport Community Schools IN,https://transparency.flocksafety.com/logansport-community-schools-in,0,0,0,0
Logansport IN PD,https://transparency.flocksafety.com/logansport-in-pd,0,0,0,0
Loganville GA PD,https://transparency.flocksafety.com/loganville-ga-pd,0,0,0,0
Loma Linda Healthcare System CA Veterans Affairs PD [Federal],https://transparency.flocksafety.com/loma-linda-healthcare-system-ca-veterans-affairs-pd-[federal],0,0,0,0
Lombard IL PD,https://transparency.flocksafety.com/lombard-il-pd,0,0,0,0
Lompoc CA PD,https://transparency.flocksafety.com/lompoc-ca-pd,1,0,0,1
London OH PD,https://transparency.flocksafety.com/london-oh-pd,0,0,0,0
Lone Peak UT PD,https://transparency.flocksafety.com/lone-peak-ut-pd,1,0,0,0
Lone Tree CO PD,https://transparency.flocksafety.com/lone-tree-co-pd,0,0,0,0
Long Beach IN PD,https://transparency.flocksafety.com/long-beach-in-pd,0,0,0,0
Long Beach MS PD,https://transparency.flocksafety.com/long-beach-ms-pd,0,0,0,0
Long County GA SO,https://transparency.flocksafety.com/long-county-ga-so,0,0,0,0
Long Island University Campus NY PD,https://transparency.flocksafety.com/long-island-university-campus-ny-pd,0,0,0,0
Long View NC PD,https://transparency.flocksafety.com/long-view-nc-pd,0,0,0,0
Longmont CO PD,https://transparency.flocksafety.com/longmont-co-pd,1,0,0,1
Longport NJ PD,https://transparency.flocksafety.com/longport-nj-pd,0,0,0,0
Lookout Mountain GA PD,https://transparency.flocksafety.com/lookout-mountain-ga-pd,0,0,0,0
Lookout Mountain TN PD,https://transparency.flocksafety.com/lookout-mountain-tn-pd,0,0,0,0
Lorain County OH SO,https://transparency.flocksafety.com/lorain-county-oh-so,0,0,0,0
Lorain OH PD,https://transparency.flocksafety.com/lorain-oh-pd,1,0,0,0
Lordstown OH PD,https://transparency.flocksafety.com/lordstown-oh-pd,0,0,0,0
Loris SC PD,https://transparency.flocksafety.com/loris-sc-pd,0,0,0,0
Los Alamitos PD CA,https://transparency.flocksafety.com/los-alamitos-pd-ca,0,0,0,0
Los Alamos NM PD,https://transparency.flocksafety.com/los-alamos-nm-pd,0,0,0,0
Los Alto Hills  CA PD,https://transparency.flocksafety.com/los-alto-hills--ca-pd,0,0,0,0
Los Altos CA PD,https://transparency.flocksafety.com/los-altos-ca-pd,1,0,0,0
Los Altos Hills - Town,https://transparency.flocksafety.com/los-altos-hills---town,0,0,0,0
Los Angeles CA PD,https://transparency.flocksafety.com/los-angeles-ca-pd,0,0,0,0
Los Angeles County CA SD,https://transparency.flocksafety.com/los-angeles-county-ca-sd,0,0,0,0
Los Angeles Port Police CA,https://transparency.flocksafety.com/los-angeles-port-police-ca,0,0,0,0
Los Gatos Monte Sereno PD - CA,https://transparency.flocksafety.com/los-gatos-monte-sereno-pd---ca,0,0,0,0
Loudon County TN SO,https://transparency.flocksafety.com/loudon-county-tn-so,0,0,0,0
Loudon TN PD,https://transparency.flocksafety.com/loudon-tn-pd,0,0,0,0
Loudoun County VA SO,https://transparency.flocksafety.com/loudoun-county-va-so,0,0,0,0
Louisburg NC PD,https://transparency.flocksafety.com/louisburg-nc-pd,0,0,0,0
Louisiana DOTD,https://transparency.flocksafety.com/louisiana-dotd,0,0,0,0
Louisiana State Police,https://transparency.flocksafety.com/louisiana-state-police,0,0,0,0
Louisiana State University,https://transparency.flocksafety.com/louisiana-state-university,0,0,0,0
Louisville Airport PD,https://transparency.flocksafety.com/louisville-airport-pd,0,0,0,0
Louisville CO PD,https://transparency.flocksafety.com/louisville-co-pd,1,0,0,0
Louisville Metro KY Alcoholic Beverage Control,https://transparency.flocksafety.com/louisville-metro-ky-alcoholic-beverage-control,0,0,0,0
Louisville Metro KY Arson Bureau,https://transparency.flocksafety.com/louisville-metro-ky-arson-bureau,0,0,0,0
Louisville Metro KY PD,https://transparency.flocksafety.com/louisville-metro-ky-pd,0,0,0,0
Louisville OH PD,https://transparency.flocksafety.com/louisville-oh-pd,0,0,0,0
Loup County NE SO,https://transparency.flocksafety.com/loup-county-ne-so,0,0,0,0
Lovejoy GA PD,https://transparency.flocksafety.com/lovejoy-ga-pd,0,0,0,0
Loveland CO PD,https://transparency.flocksafety.com/loveland-co-pd,0,0,0,0
Loveland OH PD,https://transparency.flocksafety.com/loveland-oh-pd,1,0,0,0
Loves Park IL PD,https://transparency.flocksafety.com/loves-park-il-pd,0,0,0,0
Lowell AR PD,https://transparency.flocksafety.com/lowell-ar-pd,0,0,0,0
Lowell MA PD,https://transparency.flocksafety.com/lowell-ma-pd,0,0,0,0
Lowell MI PD,https://transparency.flocksafety.com/lowell-mi-pd,0,0,0,0
Lower Burrell PA PD,https://transparency.flocksafety.com/lower-burrell-pa-pd,0,0,0,0
Lower Providence Township PA PD,https://transparency.flocksafety.com/lower-providence-township-pa-pd,0,0,0,0
